gene_name,gene_start_pos,cluster,cluster_motifs
UMAD1,7640711,23048,"PDX1, GFI1B"
UMAD1,7640711,23049,"SMAD3, SPI1, STAT3, ELF1, FLI1, ERG, ETV1, ETV4, ELK1, GABPA, RFX5, CREB1, ATF3, CREM, ATF1, MAX, MNT, SREBF1, ELF3, MEIS2, PKNOX1"
UMAD1,7640711,23050,"SIX2, SIX1"
RP11-505D17.1,7640752,23051,"MAFF, MAFK, RELA"
RP11-505D17.1,7640752,23052,"RUNX1, STAT3, TFDP1, E2F6, E2F4, RBPJ, IRF4, NR3C1, TFAP2A, TFAP2C, NFYB, NFYA"
RP11-505D17.1,7640752,23053,"PDX1, GFI1B"
RP11-505D17.1,7640752,23054,"SMAD3, SPI1, STAT3, ELF1, FLI1, ERG, ETV1, ETV4, ELK1, GABPA, RFX5, CREB1, ATF3, CREM, ATF1, MAX, MNT, SREBF1, ELF3, MEIS2, PKNOX1"
RP11-505D17.1,7640752,23055,"SIX2, SIX1"
AC007161.5,7738524,23056,"MYC, AR, HOXB13"
AC007161.5,7738524,23057,"TFAP2C, FOXA2, FOXA1, GATA2, JUND, JUND, FOSL2"
AC009473.1,7949853,23058,"MAFF, MAFK"
GLCCI1,7968794,23059,"FOXA1, FOXA2"
GLCCI1,7968794,23060,"ETS1, ERG, ETV1, GABPA, SNAI2"
GLCCI1,7968794,23061,"POU2F2, TP63, MXI1, MYC, NRF1, MAX, MNT, BHLHE40, AR, NR3C1, ZNF143"
GLCCI1,7968794,23062,"TFAP2C, POU2F2"
GLCCI1,7968794,23063,"TCF7L2, SOX2"
GLCCI1,7968794,23064,"NFYB, NFYA, IRF3, NFYA, ASCL1, TWIST1, TFAP4, CTCF, ZNF143"
AC007009.1,8262233,23065,"FOSL2, FOS, CDX2"
AC007009.1,8262233,23066,"TAL1, ERG, ELF3, ELF1, GABPA"
AC007009.1,8262233,23067,"MAFK, TFAP2C, ERG, FLI1, ETS1"
AC007009.1,8262233,23068,"JUND, MYC, MYC, TFAP2C, ZNF263, SPI1"
AC007009.1,8262233,23069,"JUND, MYC"
AC007009.1,8262233,23070,"JUND, NFE2L2, JUND, CREB1, E2F6"
AC007128.1,8262264,23071,"FOSL2, FOS, CDX2"
AC007128.1,8262264,23072,"TAL1, ERG, ELF3, ELF1, GABPA"
AC007128.1,8262264,23073,"MAFK, TFAP2C, ERG, FLI1, ETS1"
AC007128.1,8262264,23074,"JUND, MYC, MYC, TFAP2C, ZNF263, SPI1"
AC007128.1,8262264,23075,"JUND, MYC"
AC007128.1,8262264,23076,"JUND, NFE2L2, JUND, CREB1, E2F6"
AC007128.1,8262264,23077,"IRF4, NRF1"
NXPH1,8433955,23078,"HNF4G, HNF4A, ESR1"
NXPH1,8433955,23079,"FOXA1, GATA2, FOXA2"
NXPH1,8433955,23080,"MXI1, MYCN, MAX, USF1"
RP4-668E10.2,9084022,23081,"HIF1A, ARNT"
RP4-668E10.2,9084022,23082,"TFAP2A, TFAP2C, NKX3-1"
RP4-668E10.2,9084022,23083,"BATF, FOSL2"
U3,10222797,23084,"FOXA1, FOXA2"
RP5-855F16.1,10940423,23085,"FOXA1, CEBPB"
RP5-855F16.1,10940423,23086,"GATA1, TAL1, CEBPD, FOSL2, ESRRA"
RP5-855F16.1,10940423,23087,"POU5F1, STAT3, IRF1, NR3C1, RELA, MYC, HIF1A"
PHF14,10973872,23088,"PBX3, FOS, PBX2, FOXA1, FOXA2, SP1"
PHF14,10973872,23089,"NFYB, NFYA, SREBF1, ATF7, CREB1, RFX5"
PHF14,10973872,23090,"TCF12, ESR1, AR"
PHF14,10973872,23091,"NFIC, MXI1, E2F1, MYC, NFYA"
PHF14,10973872,23092,"POU2F2, POU5F1, RELA, POU4F2, BHLHE40, MAX"
PHF14,10973872,23093,"MXI1, MYCN, MYC, FOXO1, GATA4, BCL6"
TMEM106B,12211241,23094,"IRF2, IRF4"
TMEM106B,12211241,23095,"TFAP4, ASCL1, SPI1, ELF3"
TMEM106B,12211241,23096,"E2F6, TFDP1"
TMEM106B,12211241,23097,"TGIF2, TFAP2C, TFAP2A, TFAP2A, TFAP2C, ZNF263, MAX, SMAD3, FOSL2, CREB1, USF2, KLF5, REST, CTCF, EBF1, AR, POU5F1"
AC013470.6,12471352,23098,"ERG, CTCFL, TAL1"
AC005281.1,12483344,23099,"POU2F2, AR, MYC"
AC005281.1,12483344,23100,"RUNX3, FOXP1"
TAS2R2P,12491095,23101,"MYC, CREB1, FOXK2, FOXP1"
AC005281.2,12570125,23102,"TCF3, MAX"
AC005281.2,12570125,23103,"TEAD1, TEAD4, CEBPB"
SCIN,12570577,23104,"ASCL1, RUNX3"
SCIN,12570577,23105,"MAFB, MAFG, ATF3, FOS, E2F1"
SCIN,12570577,23106,"TFAP2C, TFAP2C"
CTD-2320J21.2,12654179,23107,"RELA, TFAP2C, TFAP2C, MEF2A"
ARL4A,12686856,23108,"SPI1, ELF1"
ARL4A,12686856,23109,"NR3C1, FOXA1"
ARL4A,12686856,23110,"HMBOX1, ESRRA, NR2F2, NR2F1, RELA, CREB3, CREB1, ESR1, MYC, FOXA1"
ARL4A,12686856,23111,"RUNX3, USF2, SREBF1"
ARL4A,12686856,23112,"MYB, SPI1, STAT1, TAL1, ELF1, RBPJ, ERG, ETV1, ETV4, ELK1, FLI1, ETS1, GABPA, ZNF143"
ARL4A,12686856,23113,"RFX5, NRF1, ZBTB33, E2F1, MYC, ZNF143, RFX5, ZBTB7A"
AC011288.2,13101391,23114,"FOXA1, GATA2"
MEOX2-AS1,15688378,23115,"FOXA2, CTCF"
AC005550.5,15689075,23116,"TWIST1, ONECUT1"
RPL36AP26,15701435,23117,"MITF, USF1"
ISPD,16087527,23118,"MITF, USF1"
LRRC72,16526880,23119,"AR, NR3C1"
AC005014.5,16583782,23120,"TEAD4, EBF1"
BZW2,16646131,23121,"CTCF, YY1, TCF12, NFE2L2, SPI1, ELF1, ETS1, ERG, FLI1, ETV1, GABPA, TFAP2C, E2F6, E2F4, TFDP1"
BZW2,16646131,23122,"MXI1, MYCN, MYC, MAX, ARNT"
BZW2,16646131,23123,"EBF1, POU5F1"
BZW2,16646131,23124,"NR2F6, HNF4G, NR2F6, RXRA, HNF4A, ESRRA, NR2F2, NR2F1"
BZW2,16646131,23125,"KLF13, KLF9, CREB1"
BZW2,16646131,23126,"JUND, CEBPB"
BZW2,16646131,23127,"ELF1, E2F6, E2F4, ERG, FLI1, ETS1, GABPA, TFAP2C, RXRA, TP63"
BZW2,16646131,23128,"TFAP2A, REST, TFAP2A, TFAP2C, MYC, PBX1, NFYA, CTCF"
BZW2,16646131,23129,"TEAD4, BHLHE40, BCL6, SP1"
BZW2,16646131,23130,"MYC, TCF3, FOXA1, RFX5"
AC073333.8,16695871,23131,"MYCN, MNT, MAX"
TSPAN13,16753535,23132,"MAX, NKX3-1, CEBPB, GFI1B, YY1, CREB3, CREB3L1, CREB1"
TSPAN13,16753535,23133,"KLF9, KLF5, ZEB1"
AC073333.1,16789242,23134,"CEBPG, CEBPB"
AC098592.7,16938225,23135,"MAFF, MAFK"
AC098592.7,16938225,23136,"TFAP2C, TFAP2C"
BRWD1P3,17033089,23137,"GATA2, FOXA1, AR"
AHR,17298622,23138,"RUNX3, SOX2"
AHR,17298622,23139,"NR3C1, AR"
AHR,17298622,23140,"GATA2, GATA1"
AHR,17298622,23141,"YY1, CTCF, CTCF, CREB1, USF2, BHLHE40, TFAP2C, TWIST1"
RP11-507K12.1,17299295,23142,"GATA2, GATA1"
RP11-507K12.1,17299295,23143,"YY1, CTCF, CTCF, CREB1, USF2, BHLHE40, TFAP2C, TWIST1"
RP11-507K12.1,17299295,23144,"AR, NR3C1"
RP11-507K12.1,17299295,23145,"SPI1, IRF4, STAT1, ELF1, ERG, ETV1, ETV4, ELK1, FLI1, ETS1"
RP11-507K12.1,17299295,23146,"SPI1, RELB"
RP11-507K12.1,17299295,23147,"TFAP2C, TFAP2C"
RP11-507K12.1,17299295,23148,"MYC, NRF1"
RP11-507K12.1,17299295,23149,"EBF1, REST, TBX21"
SNORA63,17373201,23150,"CEBPB, NR1H2, YY1, NR1H2, FOS, ZBTB33, SRF, RXRA, SMAD3, FOXO1"
SNORA63,17373201,23151,"TWIST1, PPARG, NR2F2, ESR1, AR, PBX3, PAX6, JUND, SP1, PPARG, FOSL1, JUN, JUND, JUN, FOSL2, ATF3, TCF7L2, GATA3"
SNORA63,17373201,23152,"MYCN, MAX"
AC017060.1,17405479,23153,"GATA2, ERG"
AC006482.1,17679549,23154,"AR, FOS"
RP11-511H23.2,17940503,23155,"ZNF384, EBF1, MYC, YY1"
RP11-511H23.2,17940503,23156,"MXI1, MAX, TAL1"
RP11-511H23.2,17940503,23157,"MAFF, MAFK"
RP11-511H23.2,17940503,23158,"MYB, RUNX1"
RP11-511H23.2,17940503,23159,"RARA, ELF1, ERG, ETS1, SP4, PAX5, CREB1, ATF3, CREM, ATF1"
HDAC9,18086949,23160,"CTCF, POU5F1, CTCF, CTCF, CTCFL"
HDAC9,18086949,23161,"TFAP2C, TFAP2C"
HDAC9,18086949,23162,"MYC, MYCN, MAX"
MIR1302-6,18127220,23163,"MYCN, MAX"
MIR1302-6,18127220,23164,"PDX1, FOXA2, GATA2, FOXA1"
AC004744.3,18892096,23165,"TFAP2C, FOXA1, GATA2"
TWIST1,19020991,23166,"JUND, JUN, FOSL1, JUND, FOSL2, JUN, NFIC"
AC003986.6,19112474,23167,"MXI1, MYCN, MYC, MAX"
AC003986.7,19119933,23168,"CTCF, CTCFL"
AC003986.7,19119933,23169,"MXI1, MYC, MAX"
MACC1-AS1,20141916,23170,"PAX5, TFAP2C, MYC, TFAP2C, AR, FOXA1, CTCF"
MACC1-AS1,20141916,23171,"FOXA1, FOXA2, GATA2, PDX1"
MACC1-AS1,20141916,23172,"JUND, JUN, CREB1"
AC005083.1,20217577,23173,"EBF1, NR3C1"
AC005083.1,20217577,23174,"CREB1, RELA, RUNX3, REST, CTCF, RXRA, ZNF143, CTCFL, NEUROD1"
AC099342.1,20296708,23175,"FOXA1, FOXA2"
AC099342.1,20296708,23176,"GATA6, GATA3, NR2F2, CEBPB, GATA3, PPARG, JUN, JUND, JUN, FOSL2, PBX3, JUND"
CTA-293F17.1,20328299,23177,"JUND, CEBPB, JUND, FOSL2"
CTA-293F17.1,20328299,23178,"MEF2A, SPI1"
ITGB8,20330702,23179,"RELA, RUNX1"
ITGB8,20330702,23180,"NFKB1, ESR1"
ITGB8,20330702,23181,"NR2F6, NR2F6, NR2F2, HNF4A, CTCF, ZNF143, E2F6"
ITGB8,20330702,23182,"E2F6, MYC, E2F1, MAX, TFAP2C, TFAP2C"
ITGB8,20330702,23183,"ZBTB7A, CTCFL, YY1, NFKB1, ASCL1, TWIST1, TCF12"
ITGB8,20330702,23184,"ZNF263, AR, NR3C1"
ITGB8,20330702,23185,"STAT1, IRF4"
ITGB8,20330702,23186,"JUN, JUND, JUN, CREB1, ATF3, CREM, JUND, JUND, NR1H2, E2F1, KLF9, SP1, KLF5, EGR1, MAX"
SP8,20782283,23187,"FOXA2, FOXA1"
LINC01162,20835431,23188,"NRF1, E2F1"
SP4,21428034,23189,"FOXA1, FOXA2, ESR1"
SP4,21428034,23190,"KLF5, KLF4, EGR1, TFAP2C"
SP4,21428034,23191,"ESR1, RARA, ELF1, RBPJ, ELK1, FLI1, ETS1, ERG, ETV4, GABPA, ELF1, KLF9, NFE2, MAX, CREB1, ESR1, RFX5, NFYB, YY1"
SP4,21428034,23192,"MXI1, MYCN, MYC, MAX"
SP4,21428034,23193,"NFYB, STAT1"
SP4,21428034,23194,"KLF5, EGR1, MXI1, MYC, TCF12, PBX1"
MIR1183,21471058,23195,"GATA2, TEAD4, FOSL1, NFE2, SPI1, ELF1"
MIR1183,21471058,23196,"SOX6, MAX"
MIR1183,21471058,23197,"CEBPB, FOXA1"
MIR1183,21471058,23198,"NKX3-1, PDX1"
DNAH11,21543215,23199,"TFAP2C, TFAP2C"
DNAH11,21543215,23200,"HIF1A, ZFX"
DNAH11,21543215,23201,"SNAI2, TCF12"
RAPGEF5,22118238,23202,"MYOD1, TCF3"
RNA5SP227,22298594,23203,"SPI1, REST, CTCF"
STEAP1B,22419444,23204,"GATA2, SOX6"
STEAP1B,22419444,23205,"MYOD1, TAL1, JUND, JUN, JUND, JUN"
AC002480.3,22563337,23206,"FOXA1, FOXA2, HIF1A"
AC002480.3,22563337,23207,"ELF3, TAL1, ELF1, ETV1, ERG, GABPA"
AC002480.3,22563337,23208,"GATA4, KLF9"
AC073072.5,22725395,23209,"CEBPA, BATF"
AC073072.5,22725395,23210,"REST, TEAD1"
IL6,22725884,23211,"REST, CTCF, CTCFL, NR2F1, NR2F2"
MTCYBP42,22747675,23212,"TP53, TP73, TP63, TP53"
MTCYBP42,22747675,23213,"JUND, JUND"
TOMM7,22812628,23214,"MAFK, RELA"
AC005682.5,22854178,23215,"NFKB1, EBF1"
AC005682.5,22854178,23216,"TEAD4, TEAD1"
AC005682.5,22854178,23217,"CTCF, ZNF143, CTCFL, TFAP2A, TFAP2C, TFAP2C, TFAP2A"
SNORD93,22856613,23218,"CTCF, EBF1"
SNORD93,22856613,23219,"MAFK, JUN, FOSL2, NFE2, FOSL1, JUND"
AC005682.6,22863874,23220,"TP63, TP73"
KLHL7-AS1,23101228,23221,"NR3C1, ESR1, AR"
KLHL7,23105758,23222,"FOXP1, HMBOX1"
KLHL7,23105758,23223,"GATA6, GATA3, IRF4, TFAP2C, TFAP2C"
KLHL7,23105758,23224,"NFE2L2, BACH1, REST, E2F6, E2F4, MYOD1, TCF3, STAT3, JUND, JUN, CREB1, ATF3, NFE2, CREM, ATF1, SP4, KLF9, SP1, KLF5, SP2, KLF4"
AK3P3,23129178,23225,"SPI1, TAL1, FLI1, ERG, GABPA"
AK3P3,23129178,23226,"TCF7L2, SPI1"
NUPL2,23181827,23227,"MAFF, MAFK"
NUPL2,23181827,23228,"NR2F2, NR2F1, NR2C2, PAX5, NR2C2"
AC005082.12,23206013,23229,"FOXA1, FOXA2"
GPNMB,23235967,23230,"CREM, ATF1"
GPNMB,23235967,23231,"YY1, RELA"
GPNMB,23235967,23232,"USF2, MYC"
MALSU1,23298739,23233,"FOXA1, FOXA2"
SNORD65,23396446,23234,"MAFB, AR"
SNORD65,23396446,23235,"FOXA1, FOXA2"
RPS2P32,23490473,23236,"MAX, YY1, CREB1, CREM"
Y_RNA,23491792,23237,"EGR1, MYC"
Y_RNA,23491792,23238,"GABPA, ERG, ELF1, FLI1, ETS1, ETV4, TCF12"
Y_RNA,23491792,23239,"RUNX1, MYCN, ZFX"
CCDC126,23597379,23240,"REST, RUNX1, RFX5, CREB3L1, TCF3, MYOD1, CREB1"
CCDC126,23597379,23241,"MITF, MYCN, AR, NR3C1, MNT, BHLHE40, USF1, MAX, ARNT, BCL6, ZNF143, NFE2L2, MXI1, MYC, MYCN, RARA, MYC, TCF12, RBPJ"
FCF1P1,23619333,23242,"MYCN, MAX"
FCF1P1,23619333,23243,"JUN, JUN"
AC006026.12,23655682,23244,"CTCF, ZNF143"
FAM221A,23680130,23245,"E2F6, MYC, MAX, E2F1"
FAM221A,23680130,23246,"AR, POU5F1, E2F1, MAX, PAX5, TFAP2C, NFYB, CTCF"
AC006026.13,23680195,23247,"MYC, PAX5, NRF1"
AC006026.13,23680195,23248,"MAX, NRF1, MITF, E2F6, E2F4, MAX, MXI1, MYC"
AC006026.13,23680195,23249,"KLF9, SP1, SP2, KLF9, KLF5"
STK31,23710167,23250,"GATA6, FOXP1"
STK31,23710167,23251,"CDX2, HOXB13"
NPY,24284163,23252,"TFAP2C, TFAP2C"
NPY,24284163,23253,"MYCN, MAX"
MPP6,24573268,23254,"KLF4, STAT3"
MPP6,24573268,23255,"PBX3, PBX2, PKNOX1, T"
MPP6,24573268,23256,"TFAP2C, AR"
MPP6,24573268,23257,"MAX, NRF1, HIF1A, E2F6"
SUMO2P14,24589115,23258,"EBF1, TFAP2C, YY1, ATF3, REST, CTCF, ZNF143"
SUMO2P14,24589115,23259,"TEAD1, TEAD4"
CTA-298G8.2,24674309,23260,"SPI1, SPI1"
OSBPL3,24796539,23261,"TAL1, GATA2"
SNRPCP19,24906135,23262,"IRF9, CEBPD, CEBPB, CEBPG, TFAP2C"
SNRPCP19,24906135,23263,"GATA4, GATA1, GATA2, TEAD4, SOX6"
SNRPCP19,24906135,23264,"STAT5B, STAT5B"
SNRPCP19,24906135,23265,"SP1, JUND, JUN, JUND, FOSL2, JUN, ATF3"
C7orf31,25134697,23266,"SPI1, SOX2"
NPVF,25224570,23267,"TAL1, MYB"
U3,25264656,23268,"JUN, JUND, JUN, JUND"
RP5-978I12.1,25358240,23269,"NR3C1, AR"
CTD-2227E11.1,25948657,23270,"SPI1, RBPJ"
MIR148A,25949919,23271,"MAX, HNF4A, ZBTB7A, TFAP2C, CREB1"
NFE2L3,26152240,23272,"RUNX1, POU2F2"
NFE2L3,26152240,23273,"CTCF, TFAP2C, ZNF143"
NFE2L3,26152240,23274,"KLF5, SP2, TFAP2C, TFAP2A, TFAP2C, CTCFL, ERG, TFAP2A, TFAP2C"
HNRNPA2B1,26189927,23275,"FOXA2, FOXA1, MEIS2"
HNRNPA2B1,26189927,23276,"CTCF, MYOD1"
HNRNPA2B1,26189927,23277,"NFIC, SMAD3"
CBX3,26201162,23278,"TP53, FOXA1"
CBX3,26201162,23279,"GATA3, ELF1"
CBX3,26201162,23280,"ZNF740, RELA, CEBPB"
CBX3,26201162,23281,"SPI1, YY1, GRHL2, EBF1, SPI1, NFKB1"
CBX3,26201162,23282,"TFAP2C, MXI1, MYC, MYCN, MAX, TEAD4, EGR1, T, CTCF, MYC, MAX, KLF9, SPI1"
CBX3,26201162,23283,"TCF12, HSF1, ZNF740, ARNT, ATF7, CREB1, ESR1, KLF4, TFDP1, E2F6, E2F4, FOSL1, RELA, TFAP2C, AR"
CBX3,26201162,23284,"CEBPA, HNF4A, HMBOX1, KLF13, ASCL1, SNAI2, TBX21, EOMES, MYB, NRF1, T"
CBX3,26201162,23285,"GATA6, GATA3"
AC010677.5,26276195,23286,"MAFF, MAFK"
SNX10,26291895,23287,"TCF12, SNAI2"
SNX10,26291895,23288,"NR2F2, JUN, JUN, PROX1, TEAD4"
SNX10,26291895,23289,"RELA, STAT3, ELF1, ERG, GABPA"
SNX10,26291895,23290,"BCL6, ERG, ELK1, ETV1, FLI1, ETV4"
AC004540.5,26398593,23291,"FOXA1, FOXA2"
AC004540.5,26398593,23292,"JUND, TP63, TP53"
AC004540.5,26398593,23293,"NFE2, CREB1, CREM, ATF1"
AC004540.5,26398593,23294,"CTCF, MITF"
KIAA0087,26533121,23295,"IRF4, TBX21, SPI1"
AC004947.2,26551822,23296,"SPI1, ZNF263"
AC004947.2,26551822,23297,"AR, GATA2, GATA4, CEBPB"
AC004947.2,26551822,23298,"AR, ESR1"
RPL7AP38,26922110,23299,"FOXA1, GATA2"
RPL7AP38,26922110,23300,"TFAP2C, TFAP2C"
TPM3P4,27023737,23301,"FOXA1, ESR1, AR, GATA2"
NHP2P2,27048169,23302,"FOSL2, ATF3, NR1H2, PPARG, RELA"
HOXA1,27092993,23303,"LEF1, TCF7L2"
HOXA1,27092993,23304,"SPI1, SPIB"
HOTAIRM1,27095647,23305,"NR3C1, AR"
HOTAIRM1_1,27096124,23306,"STAT5B, ERG"
HOTAIRM1_1,27096124,23307,"RELA, SIX2, GATA3, BATF"
HOTAIRM1_1,27096124,23308,"MAX, USF1, NFYB, NFYA, YY1"
HOTAIRM1_2,27098900,23309,"FOXA1, FOXA2"
HOTAIRM1_2,27098900,23310,"FOS, AR"
HOTAIRM1_2,27098900,23311,"ETS1, YY1"
HOTAIRM1_3,27099778,23312,"ETS1, YY1"
HOTAIRM1_4,27099856,23313,"ETS1, YY1"
HOTAIRM1_5,27099967,23314,"ETS1, YY1"
HOXA2,27100354,23315,"MYCN, STAT3, TCF7L2"
HOXA2,27100354,23316,"NRF1, AR"
HOXA2,27100354,23317,"FOXA2, FOXA1, GATA2, ONECUT1"
HOXA-AS2,27107777,23318,"ASCL1, TCF12"
HOXA-AS2,27107777,23319,"ETS1, TEAD1"
HOXA-AS3,27129977,23320,"FOXA1, FOXA2, CDX2"
HOXA5,27141052,23321,"CDX2, CREB1, HOXB13"
HOXA6,27145396,23322,"E2F1, ZNF143, CTCF, CTCFL"
HOXA6,27145396,23323,"TAL1, ETV1, ERG"
HOXA6,27145396,23324,"ETS1, ERG"
HOXA6,27145396,23325,"ERG, ETS1"
RP1-170O19.23,27147366,23326,"SIX2, SIX1"
RP1-170O19.23,27147366,23327,"ELF1, ETS1"
HOXA7,27153716,23328,"CEBPB, FOXO1, CDX2"
RP1-170O19.24,27158344,23329,"MAX, RUNX1"
HOXA9,27162435,23330,"MYC, BHLHE40, MAX, YY1, EGR1, RARA, E2F1, SMAD2, REST, ZNF143, CTCF, RFX5, TCF12, YY1"
HOXA9,27162435,23331,"SPI1, STAT1"
HOXA9,27162435,23332,"CDX2, CEBPB"
HOXA10-HOXA9,27163535,23333,"SOX2, FOXA1"
HOXA10-AS,27168619,23334,"MYC, MAX"
HOXA10,27170591,23335,"SNAI2, MYC, MAX"
HOXA10,27170591,23336,"AR, POU5F1, E2F1"
HOXA10,27170591,23337,"MYC, MAX, CTCF, CTCFL"
HOXA11-AS,27184518,23338,"TCF7L2, TFAP2C, TFAP2C"
HOXA11-AS,27184518,23339,"GATA1, GATA2"
HOXA11-AS,27184518,23340,"MYC, USF1, MAX, E2F1"
HOXA11-AS,27184518,23341,"ELF1, ERG, ETV1, FLI1, ETS1, GABPA"
HOXA11-AS1_1,27185433,23342,"GATA1, GATA2"
HOXA11-AS1_1,27185433,23343,"MYC, USF1, MAX, E2F1"
HOXA11-AS1_1,27185433,23344,"ELF1, ERG, ETV1, FLI1, ETS1, GABPA"
HOXA11-AS1_1,27185433,23345,"TFAP2C, TFAP2C, AR"
HOXA11-AS1_1,27185433,23346,"SNAI2, ZNF263"
HOXA11-AS1_1,27185433,23347,"SIX2, MITF, USF1, FOXA1, CEBPB"
HOXA11-AS1_1,27185433,23348,"AR, NR3C1"
HOXA11-AS1_2,27185832,23349,"ELF1, ERG, ETV1, FLI1, ETS1, GABPA"
HOXA11-AS1_2,27185832,23350,"TFAP2C, TFAP2C, AR"
HOXA11-AS1_2,27185832,23351,"SNAI2, ZNF263"
HOXA11-AS1_2,27185832,23352,"SIX2, MITF, USF1, FOXA1, CEBPB"
HOXA11-AS1_2,27185832,23353,"AR, NR3C1"
HOXA11-AS1_3,27186166,23354,"TFAP2C, TFAP2C, AR"
HOXA11-AS1_3,27186166,23355,"SNAI2, ZNF263"
HOXA11-AS1_3,27186166,23356,"SIX2, MITF, USF1, FOXA1, CEBPB"
HOXA11-AS1_3,27186166,23357,"NR3C1, AR"
RP1-170O19.14,27186573,23358,"ETS1, ZNF384, GABPA, TAL1, ERG, SPI1, FLI1, ETS1"
RP1-170O19.14,27186573,23359,"AR, HIF1A"
RP1-170O19.14,27186573,23360,"RUNX1, AR"
HOXA11-AS1_4,27186892,23361,"AR, NR3C1"
HOXA11-AS1_5,27187819,23362,"FOXA1, FOXA2, GATA2"
HOXA13,27193503,23363,"MYOD1, RARA"
HOXA13,27193503,23364,"ERG, MAX"
HOTTIP,27198575,23365,"TCF12, FOXA1, FOXA2"
HOTTIP_1,27200465,23366,"POU5F1, POU5F1"
HOTTIP_1,27200465,23367,"AR, NRF1, NR3C1, TFAP2C"
HOTTIP_2,27201844,23368,"STAT5B, STAT1"
HOTTIP_2,27201844,23369,"FOXA1, FOXA2, JUN, JUN, AR"
HOTTIP_2,27201844,23370,"STAT1, IRF2"
HOTTIP_3,27202302,23371,"FOXA1, FOXA2, JUN, JUN, AR"
HOTTIP_3,27202302,23372,"STAT1, IRF2"
HOTTIP_4,27206139,23373,"ETS1, ERG"
HOTTIP_4,27206139,23374,"HIF1A, CLOCK"
EVX1,27242700,23375,"TCF12, TEAD1, TEAD4"
AC004009.3,27361843,23376,"GATA2, GATA1, GATA4"
AC004009.3,27361843,23377,"KLF5, EOMES, GATA6, TAL1"
AC073150.6,27491682,23378,"TFAP2A, TFAP2C, TFAP2A"
TAX1BP1,27739331,23379,"AR, FOXA1, FOXA2, GATA2"
JAZF1-AS1,28180322,23380,"GATA1, GFI1B"
JAZF1-AS1,28180322,23381,"CTCFL, CTCF, ESR1, AR"
JAZF1-AS1,28180322,23382,"CREM, MYB, TP63, NFE2, CREB1, SPI1, STAT1, ELF1, YY1"
JAZF1-AS1,28180322,23383,"SPI1, ELF1, ERG, ETV1, FLI1, GABPA, MYC, TFAP2C"
CREB5,28299321,23384,"SOX2, FOXA1, FOXA2"
TRIL,28953358,23385,"FOXA2, FOXA1, GATA2"
AC005013.5,28957667,23386,"ARID3A, SPI1, STAT1, ELF1, ETS1, ERG, ETV1, ETV4, GABPA, AR, MNT, MYC, NRF1"
AC005013.5,28957667,23387,"CTCF, ZNF143, CTCFL, CREB1"
AC005013.5,28957667,23388,"RFX5, GATA3"
AC005013.5,28957667,23389,"TFAP2A, TFAP2A, TFAP2C"
AC005013.5,28957667,23390,"TP63, MYC, SNAI2"
CTB-113D17.1,28979967,23391,"FOXA1, FOXA2, GATA2"
AC005162.5,28987028,23392,"CEBPG, CEBPB, SPI1"
PRR15,29563811,23393,"CTCF, AR, MAX, ZEB1, NR1H2"
WIPF3,29806486,23394,"MYC, NRF1, RELA, TEAD4"
WIPF3,29806486,23395,"TCF12, SNAI2"
SCRN1,29920103,23396,"MAFF, MAFK"
AC007285.6,29988600,23397,"TFAP2C, TFAP2C"
AC007285.6,29988600,23398,"PPARG, NR2F6, NR2F6, ESRRA, NR2F2, ESR1, JUN, JUND, PPARG, JUN, JUND, JUND, BACH1, FOSL2, BACH2, JUND"
AC007285.6,29988600,23399,"FOXA2, FOXA1, FOXO1, GATA2"
AC007285.6,29988600,23400,"AR, TFAP2C, MAX"
AC007285.6,29988600,23401,"YY1, SPI1, ELF1, ETS1, GABPA, STAT1, TAL1, ZNF384, JUND, BATF, SMAD3, JUNB, FOSL2, FOS, JUND, NR1H2, RELA"
AC007285.6,29988600,23402,"SIX2, SIX1, HIF1A, FOXA1, FOXO1, FOXA2, GATA2"
AC007285.6,29988600,23403,"ARID3A, CTCF"
AC007285.6,29988600,23404,"SP1, TFAP2C, TFAP2C, TFAP4, TCF12, RUNX1"
FKBP14,30010587,23405,"SNAI2, FOXO1"
PLEKHA8,30027404,23406,"IRF1, TCF7L2, PROX1, CREM, ESR1"
PLEKHA8,30027404,23407,"ESR1, NR2C2, NR2F6, NR1H2, NR2F6, RXRA, NR2F1, NR2F2"
PLEKHA8,30027404,23408,"YY1, FOS, MEF2A, IRF1, NFYA, FOS, TFAP2C, NEUROD1, BACH1, CREB1, ATF3, NFE2, CREM"
PLEKHA8,30027404,23409,"ASCL1, TFAP4, TCF12, TCF3, RFX5"
PLEKHA8,30027404,23410,"ZBTB7A, ELF1, ETV4, ELK1, ETV1, FLI1, ETS1, ERG, GABPA, GATA1, GATA2"
PLEKHA8,30027404,23411,"JUND, PBX3, JUND, FOS, MAX, YY1, HNF1B"
AC007285.7,30069658,23412,"USF2, MAX, CEBPB"
Clostridiales-1,30115845,23413,"MYB, TCF12, RUNX1"
Clostridiales-1,30115845,23414,"GABPA, SPI1"
MTURN,30134810,23415,"RUNX1, TEAD4, AR, JUND, ATF7, CREB1, CREM, ATF1, TP63, TP63, RUNX1, NFYA, FOS, PBX2, ATF1, JUN, TFAP2C"
AC007036.4,30140870,23416,"FOXA1, GATA2"
AC007036.5,30157531,23417,"TAL1, TCF3, TCF12"
RPS27P16,30167804,23418,"SMAD3, FOS"
